NPDB_ID,NPDB_mm,SMILES
NP_186431,248.10486,COC(=O)C1(C)CCc2cc(OC)ccc2C1=O
NP_5597,248.10486,C=C(C)C1Oc2cc(C(C)=O)c(O)cc2C1OC
NP_167768,248.10486,CCOC(=O)C(=Cc1ccccc1)C(=O)OCC
NP_31278,248.1048,CC(=O)C=CC1C2CCC(=O)C3OC(=O)C1(C)C32
NP_219201,248.104858992,COc1cc(OC)c(OC)c(C)c1C#CC(C)=O
NP_108412,248.104858992,CC=CC=CC=C1C=C(CCC(=O)O)C(=O)OC1
NP_116924,248.104858992,CCC1(C)C(=O)C=Cc2c1oc(C)c(CO)c2=O
NP_261510,248.10486,Cc1cc2c(c(C)c1CC(=O)O)C(O)C(C)C2=O
NP_261739,248.104858992,Cc1cc2c(cc1O)C(C)(O)C(C)(C)C(=O)C2=O
NP_107925,248.104859,CC=CC(O)C(O)C=Cc1cccc(O)c1C=O
NP_275889,248.106196,N#Cc1c(Cc2cccc3ccccc23)[nH][nH]c1=N
NP_72553,248.10486,CC(O)C(O)C=CC=Cc1cccc(O)c1C=O
NP_304201,248.101,O=C1NC(O)CCN1C1OC(CO)C(O)C1O
NP_55581,248.10486,CC(C)=CCc1c(O)ccc(C=CC(=O)O)c1O
NP_172990,248.10486,CCOc1cc2oc(=O)cc(C)c2cc1OCC
NP_211184,248.10486,COc1cc(C(C)=O)c(O)c2c1OC(C)(C)C=C2
NP_288251,248.107539,O=C(C[n+]1cccc2ccccc21)c1ccccc1
NP_61241,248.104858992,CC(C)CC1C(=O)OC(=O)C1c1ccc(O)cc1
NP_132090,248.113687,CCCC(C)C1(CC)C([O-])=NC(=O)N=C1O.[Na+]
NP_11974,248.10486,C=C1C(=O)OC2CC(C)C3C=CC(=O)C3C(O)C12
NP_107929,248.104858992,CC=CC(O)C1C=Cc2cccc(O)c2COO1
NP_192875,248.10486,COC(=O)c1cc2c(c(OC)c1)OC(C)(C)C=C2
NP_92248,248.104858992,CC1C2C=CC=CC(O2)C1C1OC(=O)C=CC1O
NP_57523,248.100836,CC(C)C(N)C(=O)NOC(CC(=O)O)C(=O)O
NP_314774,248.104858992,OCC(OCCc1ccc(O)cc1)c1ccco1
NP_217815,248.10486,COc1cc(O)c2c(=O)cc(C(C)C)oc2c1C
NP_221949,248.10486,COc1cc2c(cc1C(=O)CO)C=CC(C)(C)O2
NP_217085,248.10486,COc1cc(O)c(C(C)=O)c2c1C=CC(C)(C)O2
NP_5387,248.10486,C=C(C)C1Cc2c(cc(OC)c(C(C)=O)c2O)O1
NP_214722,248.104859,COc1cc(C=CC(C)=CC(C)=O)oc(=O)c1C
NP_108294,248.104858992,CC=CC=CC(=O)c1cc(CO)c(OC)cc1O
NP_173383,248.102174,CCOc1ccc(C=Nn2[nH]nnc2=N)cc1O
NP_220945,248.10486,COc1cc2c(c(O)c1C(C)=O)C=CC(C)(C)O2
NP_202135,248.104859,COCC(=O)c1cc2c(cc1O)OC(C)(C)C=C2
NP_79609,248.10486,CC1(C)Oc2ccc(C=CC(=O)O)cc2CC1O
NP_6920,248.10486,C=C(C=O)C(Cc1cc(C(C)=O)ccc1O)OC
NP_283436,248.102,Nc1nc(OCC2CCC(=O)N2)c2[nH]cnc2n1
NP_233562,248.10486,COc1ccc(C=CC(=O)C2(C)CO2)cc1OC
NP_108286,248.104858992,CC=CC=CC(=O)c1c(C)c(O)c(O)c(C)c1O
NP_196680,248.104859,COC1=CC(=O)OC(CCc2ccccc2)C1O
NP_261509,248.10486,Cc1cc2c(c(C)c1CC(=O)O)C(=O)C(C)C2O
NP_318350,248.107539,Oc1ccccc1C=Cc1ccc2ccccc2[nH+]1
NP_208440,248.10486,COc1c2c(cc(O)c1C(C)=O)OC(C)(C)C=C2
NP_107991,248.104858992,CC=CC1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O
NP_96217,248.10486,CC1CCC23CC(=O)OC2C2(C)C(=O)C=CC12O3
NP_194934,248.10486,COC(c1ccccc1)C(O)C1CC=CC(=O)O1
NP_72375,248.100836,CC(O)C(N=C(O)C(N)CCC(=O)O)C(=O)O
NP_218585,248.104859,COc1cc(O)cc(CC2=CC(=O)CC(C)O2)c1
NP_302909,248.10486,O=C1CC2(CCCCC2)Oc2c1ccc(O)c2O
NP_12936,248.104858992,C=C1C(O)C2OC23CC2C4OC4(C)C(=O)C2C13C
NP_106446,248.1048,CC=C(C)COC(=O)C=Cc1ccc(O)c(O)c1
NP_108235,248.104858992,CC=CC=CC(=O)C1=CC(C)(O)C(=O)C(C)=C1O
NP_50542,248.10486,CC(C)(O)CCc1cc2ccc(=O)oc2cc1O
NP_266755,248.098334,Cc1ccc2nc(N=C(O)C(C)(C)C)sc2c1
NP_56046,248.104859,CC(C)=CCc1cc(C=CC(=O)O)cc(O)c1O
NP_73532,248.104858992,CC(OC(=O)Cc1ccccc1)C1CCC(=O)O1
NP_38215,248.10486,CC(=O)OC1C=CC(=O)C2=CC(=O)CC(C)C21C
NP_108673,248.104858992,CC=CCCC(=O)C1=C(C)C(=O)C(O)=C(C)C1=O
NP_5586,248.10486,C=C(C)C1Oc2c(OC)cc(C(C)=O)cc2C1O
NP_252202,248.11475,C[NH+]1CC(O)CC1c1nc(-c2cnccn2)no1
NP_83872,248.10486,CC12CCCC(CO)=C1C(=O)OC2c1ccoc1
NP_5483,248.10486,C=C(C)C1Cc2cc(C(C)=O)c(O)c(OC)c2O1
NP_279790,248.101,NC(CCCCNC(C(=O)O)C(=O)O)C(=O)O
NP_256580,248.104858992,Cc1c(O)cc2c(=O)oc(CC(C)O)cc2c1C
NP_80300,248.10486,CC1(CO)C=Cc2c(ccc3c2OCC(O)C3)O1
NP_192162,248.10486,COC(=O)c1c(C)cc2c(c1O)C=CC(C)(C)O2
NP_96827,248.104858992,CC1CCC2C=C(C(=O)O)C3CC(C(=O)O)=CC123
NP_187212,248.10486,COC(=O)C1=C(C(=O)OC)C2C=CC1C1CCC21
NP_50543,248.10486,CC(C)(O)CCc1cc2ccc(O)cc2oc1=O
NP_11839,248.10486,C=C1C(=O)OC2CC(C)C3(O)C=CC(=O)C3CC12
NP_8897,248.10486,C=C(c1cccc(O)c1C=O)C(O)C(O)C=CC
NP_196673,248.10486,COC1=CC(=O)OC(CC(O)c2ccccc2)C1
NP_85666,248.10486,CC1=C2C(=O)OC(c3ccco3)C2(C)CCC1O
NP_192524,248.10486,COC(=O)c1cc(C(=O)C=C(C)C)ccc1OC
NP_54910,248.104858992,CC(C)=CCOc1cc2c(c(O)c1C)C(=O)OC2
NP_206495,248.10486,COc1c(O)c(C(C)=O)cc2c1OC(C)(C)C=C2
NP_72447,248.10084,CC(O)C(NC(=O)CCC(N)C(=O)O)C(=O)O
NP_270376,248.106196,Cc1nc2ccc(-c3nc4ccccc4[nH]3)cc2[nH]1
NP_14734,248.104858992,C=C1C=C(CCC(=O)O)C(=O)OC1C=CC=CC
NP_5950,248.1048,C=C(C)CCOC(=O)C=Cc1ccc(O)c(O)c1
NP_108689,248.10486,CC=CCCC(=O)c1cc(O)cc(OC)c1C=O
NP_211192,248.10486,COc1cc(C(C)=O)cc2c1OC(C)(CO)C=C2
NP_192350,248.10486,COC(=O)c1c(O)cc2c(c1C)C=CC(C)(C)O2
NP_5602,248.10486,C=C(C)C1Oc2cc(O)c(C(C)=O)cc2C1OC
NP_54837,248.104859,CC(C)=CCOC(=O)C=Cc1ccc(O)c(O)c1
NP_85672,248.10486,CC1=C2C(=O)OC(c3ccoc3)C2(C)CCC1O
NP_56073,248.104859,CC(C)=CCc1cc(CC(=O)C(=O)O)ccc1O
NP_3898,264.20893,C=C(C)C1CC2CCC1C1C(CCC1(C)O)C2(C)O
NP_16793,264.20893,C=C1CCC(C(C)C)CCC(C)=CCC1OC(C)=O
NP_37738,264.20893,CC(=O)OC1C2=C(CCC2C)C(C(C)C)CC1(C)C
NP_18003,264.20893,C=C1CCC2C(C)(C)CCCC2(C)C1COC(C)=O
NP_159766,264.20893,CCCCCCCCCCCc1cc(O)cc(O)c1
NP_25202,264.20893,C=CCCCCCCCCCCC1=CC(C)OC1=O
NP_129687,264.20893,CCC=CCC=CCC=CCCCCCCC(=O)O
NP_40257,264.20893,CC(=O)OC1CC2CCC1(C)C2(C)CCC=C(C)C
NP_21018,264.20893,C=CC(C)(CCC=C(C)CCC=C(C)C)OC(C)=O
NP_37765,264.20893,CC(=O)OC1C2C(C(C)C)CCC3(C)C2CCC13C
NP_19275,264.20893,C=C1CCCC2(C)CCC(C(C)C)C(OC(C)=O)C12
NP_78378,264.20893,CC1(C)CCCC2(C)C1CCC1(C)OC(=O)CCC12
NP_36486,264.20893,CC(=O)OC1C(C(C)C)=C2CCC(C)C2CC1(C)C
NP_96455,264.20893,CC1CCC2C(C)(C)CCCC2(C)C12CCC(=O)O2
NP_223153,264.19635,COc1cc2c(cc1OC)C(CC(C)C)[NH+](C)CC2
NP_35313,264.20893,CC(=O)OC(C)(C)C1CCC2(C)CCCC(C)=C2C1
NP_36105,264.20893,CC(=O)OC1(C)CCC2C(C3C(C)CCC31)C2(C)C
NP_252934,264.19635,C[NH2+]CC(O)c1ccc(O)c2c1CCCC(C)(C)C2
NP_159780,264.20893,CCCCCCCCCCCc1cccc(O)c1O
NP_235714,264.19635,COc1ccc(CC[NH2+]C2CCOC(C)(C)C2)cc1
NP_22747,264.20893,C=CC1(C)CCC(C(C)(C)OC(C)=O)CC1C(=C)C
NP_93851,264.19635,CC1CC2CC(O)C34CC(O)C[NH+]5CC3CC2C54C1
NP_37671,264.20893,CC(=O)OC1C2(C)CCCC1(C)C1CC(C)(C)CC12
NP_24915,264.20893,C=CCCC#CCCCCCCCCCCC(=O)O
NP_243943,264.196354,COc1cccc(C2(O)CCCCC2C[NH+](C)C)c1
NP_36101,264.20893,CC(=O)OC1(C)CCC23CC1C(C)(C)C2CCC3C
NP_231687,264.19635,COc1ccc(C2(CC[NH3+])CCOC(C)(C)C2)cc1
NP_82038,264.19635,CC12CC3C4C=CC(CO)(C4)C([NH3+])(C1)C3C(C)(C)O2
NP_36216,264.20893,CC(=O)OC12CCCC(C)(CCC3C1CC3(C)C)C2
NP_44540,264.20893,CC(=O)OCC=C(C)CCC=C(C)CCC=C(C)C
NP_58939,264.19635,CC(C)C1C2OC(=O)C1C1CCC3C[NH+](C)C2C31C
NP_93811,264.19635,CC1CC2CC(=O)C3(O)CCC[NH+]4CCCC2C43C1
NP_90126,264.20893,CC1=CCCC(C)(O)C=CC(O)CCC(C)=CCC1
NP_49189,264.20893,CC(C)(CO)C1OC2CCCCC2C2C=CCCC21
NP_35311,264.20893,CC(=O)OC(C)(C)C1CCC2(C)CCC=C(C)C2C1
NP_18657,264.20893,C=C1CCC2OC2(C)CCC2(COC)C1CC2(C)C
NP_108661,264.20893,CC=CCC=CCCC=CCCCCCCC(=O)O
NP_19251,264.20893,C=C1CCCC2(C)CCC(C(C)(C)OC(C)=O)CC12
NP_93621,264.19635,CC1CC23C4CCC[NH+]2CCCC3C(CC4=O)C1O
NP_35301,264.20893,CC(=O)OC(C)(C)C1CCC(C)C2=C(C1)C(C)CC2
NP_160598,264.208930136,CCCCCCc1c(O)cc(CCCCC)cc1O
NP_316207,264.20893,OCCCCC1OC2CCCCC2C2=CCCCC21
NP_252311,264.20759,C[NH+]1CCC2(CC1)N1CC3(C)CN2CC(C)(C1)C3=O
NP_135285,264.208930136,CCCCC=CCC=CCCC=CCCCC(=O)O
NP_93833,264.19635,CC1CC2CC(=O)C3CCC[NH+]4CCCC2(O)C34C1
NP_4969,264.20893,C=C(C)C1CCC2(C)CCCC(C)(OC(C)=O)C2C1
NP_22794,264.20893,C=CC1(C)CCC(C(C)C)C(OC(C)=O)C1C(=C)C
NP_172957,264.19635,CCOc1cc2c(cc1OC)CC[NH2+]C2CC(C)C
NP_13906,264.20893,C=C1C2C(CO)CC(C2OC)C1(C)C1CCCCC1
NP_83883,264.20893,CC12CCCC(O)(C1)C1CC3(CCCC3)C1C(O)C2
NP_175318,264.19635,CC[NH2+]CC1(c2ccc(OC)c(OC)c2)CCCC1
NP_246696,264.19635,COc1ccccc1C1(CC[NH3+])CCOC(C)(C)C1
NP_635,245.152812,C.N=C(O)c1ccc2[nH]c3c(c2c1)CC(N)CC3
NP_73168,245.16271,CC(O)CCC1CCC2C(O)C(O)C(CO)N12
NP_276389,245.148789,N=C(N)NCCCC(N=C(O)CCN)C(=O)O
NP_112011,245.16271,CCC(C)C(C(=O)O)N(C)C(=O)C(O)C(C)C
NP_320038,245.15013,[NH3+]CC1OC(CC(=O)N2CCCC2)C(O)C1O
NP_69914,245.16405,CC(N=C(NC#N)Nc1ccncc1)C(C)(C)C
NP_69949,245.148789,CC(N=C(O)C(N)CCCNC(=N)N)C(=O)O
NP_57567,245.15013,CC(C)C(N)[N+](=O)CC1CCC1(O)CC(=O)O
NP_112103,245.162708216,CCC(C)C(CO)NC(=O)CC(O)CC(C)=O
NP_69709,245.14879,CC(N)C(=O)NC(CCCNC(=N)N)C(=O)O
NP_70066,245.164046,CC(NC(=NC#N)N=c1cc[nH]cc1)C(C)(C)C
NP_69802,245.148789,CC(N)C(O)=NC(CCCNC(=N)N)C(=O)O
NP_60014,245.162708,CC(C)CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C
NP_31464,245.162708216,CC(=O)CC(O)CC(=O)NC(CO)CC(C)C
NP_111363,245.162708,CCC(C)C(=O)OC(CC(=O)[O-])C[N+](C)(C)C
NP_134144,245.162708,CCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C
NP_276419,245.14879,N=C(N)NCCCC(NC(=O)CCN)C(=O)O
NP_166170,245.152812,CCN(CC)CCc1nc(-c2ccccc2)no1
NP_47826,245.162708,CC(C)(C)C(=O)OC(CC(=O)[O-])C[N+](C)(C)C
NP_149898,245.162708,CCCCCCCC(O)=NC(CCO)C(=O)O
NP_256265,245.152812,Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C
NP_115604,245.15281,CCC(CC=CCc1ccccc1)=NNC(N)=O
NP_116414,230.151809184,CCC(O)C(C)C(O)C1(C)CC(C)C(=O)O1
NP_24859,230.14191,C=CCC1NCC2CC1Cn1c2cccc1=O
NP_34608,230.14191,CC(=O)Nc1c2c(nc3c1CCC3)CCCC2
NP_56692,230.141913,CC(C)C(=O)c1c(C(C)C)nn2ccccc12
NP_181805,230.14191,CN1CCN(C=CC(=O)c2ccccc2)CC1
NP_132769,230.151809184,CCCC(O)CC=CC(O)CCCC(=O)O
NP_182266,230.141913,CN=C(O)C=C1NC(C)(C)Cc2ccccc21
NP_58134,230.14191,CC(C)C1(C)N=C(c2ccccc2)N(C)C1=O
NP_73255,230.151809184,CC(O)CCCCCCC1OC(=O)CC1O
NP_64569,230.151809,CC(C)OC(=O)CCCCC(=O)OC(C)C
NP_24860,230.14191,C=CCC1NCC2CC1c1cc(=O)ccn1C2
NP_116692,230.15181,CCC(O)CCCC1OC(=O)CC(O)C1C
NP_48312,230.15181,CC(C)(C)OC(=O)CCC(=O)OC(C)(C)C
NP_266243,230.14191,Cc1ccc2c(c1)C(C)(C)C1(C)NC(=O)CN21
NP_97546,230.151809184,CC1CCCCCCC(O)C(O)CC(=O)O1
NP_146772,230.151809,CCCCCCC(O)C1C(=O)OCC1CO
NP_179909,230.14191,CN(C)c1ccc(NC2=CC(=O)CCC2)cc1
NP_73251,230.151809184,CC(O)CCCCCCC(O)C=CC(=O)O
NP_241250,230.14191,COc1ccc2c(c1)c1c(n2C)CN(C)CC1
NP_161840,230.151809,CCCCOC(=O)CCC(=O)OCCCC
NP_138931,230.15181,CCCCCC1CC(CC(O)CO)C(=O)O1
NP_79832,230.14191,CC1(C)c2ccccc2N2CCC(O)=NC21C
NP_160149,230.154976,CCCCCCCCn1cc[n+](C)c1.[Cl-]
NP_167880,230.151809184,CCOC(=O)C(C)C1CCC(CC(C)O)O1
NP_44697,230.15181,CC(=O)OCCCCCCCCCC(=O)O
NP_169204,230.15181,CCOC(=O)CCCCCCC(=O)OCC
NP_90039,230.15449,CC1=CCC2COC(c3ccc[n+](C)c3)C1C2
NP_64980,230.15449,CC(C)[NH2+]CC(O)c1ccc2ccccc2c1
NP_62497,230.151809184,CC(C)CCCC(O)C1C(=O)OCC1CO
NP_190877,230.15181,COC(=O)CCCC(CC(=O)OC)C(C)C
NP_35567,230.15181,CC(=O)OC(C)CCCCCCCC(=O)O
NP_312473,230.141913,O=c1cccc2n1CC1CC2CN2CCCC12
NP_163843,230.151809,CCCOC(=O)CCCCC(=O)OCCC
NP_114556,230.151809,CCC(C)CCC(O)C1C(=O)OCC1CO
NP_118842,230.151809,CCC1CCC2(CC(O)C(CO)CO2)OC1
NP_132021,230.151809184,CCCC(C)(O)C(O)C1(C)CC(C)C(=O)O1
NP_294046,230.151809,O=C(O)CCCCCCCCCCC(=O)O
NP_137445,230.151809184,CCCCCC(=O)CCC(=O)C(O)C(C)O
NP_181426,230.141913,CN1CCC(c2c[nH]c3ccc(O)cc23)CC1
NP_266753,230.153147,Cc1ccc2nc(N3CCN(C)CC3)[nH]c2c1
NP_267815,230.14191,Cc1cccc2c1CC(C)(C)N=C2CC(N)=O
NP_190961,230.15181,COC(=O)CCCCCCCCC(=O)OC
NP_254229,230.141913,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C
NP_12817,230.15449,C=C1C(O)(c2ccccc2)C2CC[N+]1(C)CC2
NP_169194,230.15181,CCOC(=O)CCCC(C)CC(=O)OCC
NP_67240,230.14912,CC(CC(C)(C)NNC(N)=O)=NNC(N)=O
NP_62498,230.15181,CC(C)CCCC(O)C1CC(CO)OC1=O
NP_2699,230.15181,C=C(C)C(CCC(C)CCOC(C)=O)OO
NP_72540,226.10659,CC(O)C(O)C1CNc2ncnc(O)c2N1
NP_282955,226.11061,Nc1cccc(NCC(=O)c2ccccc2)c1
NP_281138,226.107,NCCC(=O)NC(Cc1cnc[nH]1)C(=O)O
NP_282624,226.11061,Nc1ccc(CC(=O)c2ccc(N)cc2)cc1
NP_288413,226.11061,O=C(Cc1ccccc1)NNc1ccccc1
NP_165478,226.110613068,CCCc1ncc(-c2c[nH]c3ccccc23)o1
NP_177513,226.10141,CCc1nc(C)cc(CSC(N)=[NH2+])c1O
NP_309761,226.107,O=[N+]([O-])c1cncn1CCN1CCOCC1
NP_164564,226.110613068,CCCc1c[nH]n2c(=O)c3ccccc3cc12
NP_316137,226.10793,OCC1[NH2+]C(c2ccc(O)cc2)C(O)C1O
NP_174353,226.11227,CCP(=O)(CC)CCc1ccccc1O
NP_69964,226.10659,CC(N=C(O)C(N)Cc1cnc[nH]1)C(=O)O
NP_178377,226.11061,CN(C(=O)Nc1ccccc1)c1ccccc1
NP_107173,226.110613,CC=C1CC2C=Nc3ccccc3C(=O)N2C1
NP_277934,226.11061,NC(=NOCc1ccccc1)c1ccccc1
NP_282499,226.11061,Nc1cc2nc3c(cc2cc1C=O)CCCC3
NP_264646,226.11061,Cc1ccc(N=[N+]([O-])c2ccc(C)cc2)cc1
NP_281158,226.10659,NCCC(O)=NC(Cc1cnc[nH]1)C(=O)O
NP_69814,226.10659,CC(N)C(O)=NC(Cc1cnc[nH]1)C(=O)O
NP_131292,226.102751,CCCC(=O)C(CC)Sc1ccoc1C
NP_137804,226.11806,CCCCCC(C)(C)OC(=O)C(F)(F)F
NP_322020,226.111,c1ccn(CCOc2ccc3[nH]ccc3c2)c1
NP_82036,226.10275,CC12CC3C(CC1SCC(=O)O2)C3(C)C
NP_320002,226.10793,[NH3+]CC(O)COc1cccc2c1OCCO2
NP_242633,226.110613,COc1ccc2c3ccn(C)c(C)c-3nc2c1
NP_47742,226.110613,CC(C)(C(=O)c1cccnc1)c1cccnc1
NP_265009,226.11061,Cc1ccc(NNC(=O)c2ccccc2)cc1
NP_254750,226.110613,Cc1c(C=CC(=O)c2ccccc2)cnn1C
NP_117003,226.11398,CCC1(C)CC(c2csc(N)n2)CCO1
NP_268711,226.11061,Cc1ccncc1CNC(=O)c1ccccc1
NP_134496,226.11806,CCCCC(CC)COC(=O)C(F)(F)F
NP_192949,225.12392,COC(=O)c1ccc(=O)n(CC[NH+](C)C)c1
NP_56429,225.11268,CC(C)C(=O)CC(=O)C(=O)C=C([O-])C(C)C
NP_298219,225.112684,O=C([O-])CC1CCC(=O)C1CC=CCCO
NP_180243,225.111341,CN(CCCC(O)c1ccc[n+]([O-])c1)N=O
NP_316599,225.11536,ON=C(CCc1ccccc1)c1ccccc1
NP_293873,225.111,O=C(O)CCCC(=O)NCCc1cnc[nH]1
NP_194108,225.11873,COC(=S)NC12CC3CC(CC(C3)C1)C2
NP_290166,225.11536,O=C(NCCc1ccccc1)c1ccccc1
NP_89077,225.11536,CC1=CC=CC2(C)Cc3ccccc3C(=O)N12
NP_303033,225.11134,O=C1CC2NC(=O)C(CCCCN1)NC2=O
NP_258738,225.11536,Cc1cc(C)c(C(=O)c2cccnc2)c(C)c1
NP_177876,225.11536,CCn1c2ccccc2c2cc(CO)ccc21
NP_268252,225.11536,Cc1ccccc1CNC(=O)c1ccccc1
NP_321423,225.11536,c1ccc(CN2CCOc3ccccc32)cc1
NP_109425,225.115364,CCC(=Cc1ccccc1O)c1ccncc1
NP_255861,225.11134,Cc1c(CCC(N)=O)c(=O)n(C)c(=O)n1C
NP_303538,225.11536,O=C1CCCc2c1ccn2Cc1ccccc1
NP_180507,225.111341,CN(N=O)C(O)CCC(O)c1cccnc1
NP_316140,225.1153641,OCC=C(Cc1ccccc1)c1ccccn1
NP_31308,225.115364,CC(=O)C=CC=CC=CC=Cc1cccnc1
NP_184301,225.12258,CNc1nc(NC)c(N(C)C=O)c(OC)n1
NP_307339,225.111341,O=NN(CO)CCCC(O)c1cccnc1
NP_26284,225.114021,C=CC[NH+]=c1[nH]cnc2c1[nH]c1ccccc12
NP_73452,225.121,CC(O)NC(CO)C(O)C(O)C(O)CO
NP_70521,225.11536,CC(NC(=O)c1ccccc1)c1ccccc1
NP_73449,225.11536,CC(O)Cn1c2ccccc2c2ccccc21
NP_303755,225.11874,O=C1CSC2N1CCCC21CCCCC1
NP_928,154.08162,C1C2CC3CC1CC(C2)S3
NP_287,154.078,C#CC(C)(C#C)c1ccccc1
NP_27183,154.07825,C=Cc1ccc2ccccc2c1
NP_27185,154.07825,C=Cc1cccc2ccccc12
NP_27303,154.07825,CC#CC#CCc1ccccc1
NP_161318,154.081621,CCCCCc1cccs1
NP_321026,154.07825,c1cc2c3c(cccc3c1)CC2
NP_321186,154.07825,c1ccc(-c2ccccc2)cc1
NP_761,154.07825,C1=CC=C2C=CC=CC=C2C=C1
NP_7835,143.094629,C=C(CCC)C(N)C(=O)O
NP_181560,143.09463,CN1CCCC1CC(=O)O
NP_314388,143.09463,OC1CCC2CC(O)C1N2
NP_297808,143.09463,O=C([O-])C1CCCCC[NH2+]1
NP_168966,143.09463,CCOC(=O)C=CN(C)C
NP_314352,143.094629,OC1CC2CC(O)C(C1)N2
NP_251137,143.094629,C[N+]1(C)CCCC1C(=O)[O-]
NP_314357,143.09463,OC1CC2CCC(N2)C1O
NP_168766,143.09463,CCOC(=O)C1CCNC1
NP_117073,143.0946,CCC1(C)CNC(=O)CO1
NP_189577,143.09463,COC(=O)C=C(C)N(C)C
NP_5807,143.094628656,C=C(C)CCC(N)C(=O)O
NP_97130,143.09463,CC1CCCC(C(=O)[O-])[NH2+]1
NP_30110,143.09463,CC(=O)C(CC(C)C)=NO
NP_92837,143.09463,CC1CC(C(=O)O)N(C)C1
NP_51916,143.09463,CC(C)=CCC(N)C(=O)O
NP_117075,143.0946,CCC1(C)CNC(O)=CO1
NP_21872,143.09463,C=CC(C)CC(N)C(=O)O
NP_7162,143.09463,C=C(CC)CC(N)C(=O)O
NP_29656,143.09463,CC(=NO)C(=O)CC(C)C
NP_131290,143.09463,CCCC(=O)C(CC)=NO
NP_47948,143.09463,CC(C)(C)C1COC(=O)N1
NP_106428,143.09463,CC=C(C)CC(N)C(=O)O
NP_280559,143.094629,NC1(C(=O)O)CCCCC1
NP_109520,143.09463,CCC(=O)C(C)NC(C)=O
NP_250917,143.094629,C[N+](C)(C)CC=CC(=O)[O-]
NP_65918,143.094628656,CC(C1CC1)C(N)C(=O)O
NP_63646,135.104799,CC(C)Cc1cccnc1
NP_281578,135.105,NCCCc1ccccc1
NP_69901,135.104799,CC(N)Cc1ccccc1
NP_258807,135.104799,Cc1cc(C)c(N)cc1C
NP_165410,135.105,CCCc1ccccc1N
NP_65386,135.104799,CC(C)c1ccc(N)cc1
NP_258806,135.104799,Cc1cc(C)c(N)c(C)c1
NP_63645,135.104799,CC(C)Cc1ccccn1
NP_184037,135.1048,CNCCc1ccccc1
NP_259745,135.1048,Cc1cc(N)cc(C)c1C
NP_258748,135.1048,Cc1cc(C)c(C)c(N)c1
NP_163027,135.104799,CCCCc1cccnc1
NP_131483,931.48035,CCCC(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(=O)O)C(C)CC)C(C)O
NP_184249,931.49294,CNc1ccccc1C(=O)OC1CC2(C)C(O)CC3(C)C4(C)CCC5C(C)(CO)C(OC6OCC(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CC4OC43C2CC1(C)C=O
NP_153787,931.4862271280002,CCCCCCCCCCCC(=O)NC1C(=O)NC(C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O)CCNC(=O)C1O
NP_184248,931.49294,CNc1ccccc1C(=O)OC1CC2(C)C(O)CC3(C)C4(C)CCC5C(C)(CO)C(OC6OCC(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CC4OC43C2CC1(C)C=O
NP_48549,620.339627,CC(C)(C)S(=O)N1Cc2cc(C(=O)NCCCN3CCOCC3)nc(-c3cccc(C#CCC4CCCC4)c3)c2C1CCO
NP_39636,620.35605,CC(=O)OC1CC23CC24CCC(OC2OCC(O)C(O)C2O)C(C)(C)C4CCC3C2(C)CC(=O)C(C(C)CC(=O)CO)C12C
NP_52281,620.3713,CC(C)=CCC1CC23CC(CCC(C)(C)O)C(C)(C)OC2=C(C(=O)c2ccc(O)c(O)c2)C(=O)C(CC=C(C)C)(C3=O)C1(C)C
NP_73430,620.3560478639998,CC(O)Cc1cc(=O)c2c(CCCCCC(=O)CCCCCCCC(C)(C)O)cc(OC3OC(C)C(O)C(O)C3O)cc2o1
NP_2529,620.3713,C=C(C)C(CC=C(C)C)CC12CC(CC=C(C)C)C(C)(C)C(CCC(C)(C)O)(C(=O)C(C(=O)c3ccc(O)c(O)c3)=C1O)C2=O
NP_65936,620.356048,CC(C1CC2(C)OC2(C)C(=O)O1)C1CCC2C3CC=C4CC(OC5OC(CO)C(O)C(O)C5O)CC(O)C4(C)C3CCC12C
NP_85322,620.35605,CC1=C(CO)CC(C(C)C2CCC3C4CC=C5CC(OC6OC(CO)C(O)C(O)C6O)CC(O)C5(C)C4CCC23C)OC1=O
NP_320057,620.359236,[NH3+]CC1OC(OC2C(CO)OC(OC3C(O)C([NH3+])CC([NH3+])C3OC3OC(C[NH3+])C(O)C(O)C3[NH3+])C2O)C([NH3+])C(O)C1O
NP_194924,620.3713,COC(c1ccc(O)cc1)C1C(C=CC=CC=CC(O)C(C)C(O)CC=C(C)C=CC(=O)O)C(C)=CC2C1C(C)(C)CC2(C)O
NP_47584,620.35605,CC(C(CC(C)(O)C(C)(C)O)OC1OC(CO)C(O)C(O)C1O)C1CCC2C3C(=CCC12C)C1(C)C=CC(=O)C=C1CC3O
